1,1500,1500,30,0.053382158
,,,,
2,1500,3000,30,0.031249285
,,,,
3,1500,4500,30,0.022191048
,,,,
4,1500,6000,30,0.015626669
,,,,
5,1500,7500,30,0.015611649
,,,,
6,1500,9000,30,0.037757397
,,,,
7,1500,10500,30,0.015612364
,,,,
8,1500,12000,30,0.031232119
,,,,
9,1500,13500,30,0.053431511
,,,,
10,1500,15000,30,0.031248093
,,,,
11,1500,16500,30,0.015624762
,,,,
12,1500,18000,30,0.006505728
,,,,
13,1500,19500,30,0.015624285
,,,,
14,1500,21000,30,0.015606642
,,,,
15,1494,22410,30,0.015626907
,,,,
16,1479,23664,30,0.006507635
,,,,
17,1491,25347,30,0.015619993
,,,,
18,1490,26820,30,0.015626192
,,,,
19,1492,28348,30,0.015621424
,,,,
20,1490,29800,30,0.015624046
,,,,
21,1492,31332,30,0.006506443
,,,,
22,1500,33000,30,0.015617609
,,,,
23,1500,34500,30,0.015608311
,,,,
24,1500,36000,30,0.015622377
,,,,
25,1500,37500,30,0.006505251
,,,,
26,1500,39000,30,0.015623093
,,,,
27,1500,40500,30,0.015624523
,,,,
28,1500,42000,30,0.015633106
,,,,
29,1500,43500,30,0.022119999
,,,,
30,1500,45000,30,0.031251907
,,,,
31,1500,46500,30,0.015625477
,,,,
32,1500,48000,30,0.031246185
,,,,
33,1500,49500,30,0.022130013
,,,,
34,1500,51000,30,0.015607834
,,,,
35,1500,52500,30,0.031248093
,,,,
36,1500,54000,30,0.015625
,,,,
37,1500,55500,30,0.01560998
,,,,
38,1500,57000,30,0.015628338
,,,,
39,1500,58500,30,0.015605927
,,,,
40,1500,60000,30,0.022138834
,,,,
41,1500,61500,30,0.015624046
,,,,
42,1500,63000,30,0.031247616
,,,,
43,1500,64500,30,0.015624285
,,,,
44,1500,66000,30,0.022133827
,,,,
45,1500,67500,30,0.015624523
,,,,
46,1500,69000,30,0.015608311
,,,,
47,1500,70500,30,0.022111416
,,,,
48,1500,72000,30,0.015628338
,,,,
49,1500,73500,30,0.031247616
,,,,
50,1500,75000,30,0.015605688
,,,,
51,1500,76500,30,0.022130728
,,,,
52,1500,78000,30,0.015630722
,,,,
