1,100,100,29.81508851,0.043972969
,,,,
2,100,200,29.81508851,0.019986629
,,,,
3,100,300,29.81508851,0.023983717
,,,,
4,100,400,29.81508851,0.01598525
,,,,
5,100,500,29.81508851,0.01600647
,,,,
6,100,600,29.81508851,0.002299786
,,,,
7,100,700,29.81508851,0.015589237
,,,,
8,100,800,29.81508851,0.015633345
,,,,
9,100,900,29.81508851,0.015621424
,,,,
10,100,1000,29.81508851,0.015624046
,,,,
11,100,1100,29.81508851,0.015579939
,,,,
12,100,1200,29.81508851,0.01564312
,,,,
13,100,1300,29.81508851,0.015585899
,,,,
14,100,1400,29.81508851,0.015620947
,,,,
15,100,1500,29.81508851,0.015644312
,,,,
16,100,1600,29.81508851,0
,,,,
17,100,1700,29.81508851,0
,,,,
18,100,1800,29.81508851,0
,,,,
19,100,1900,29.81508851,0.037720919
,,,,
20,100,2000,29.81508851,0.031246185
,,,,
21,100,2100,29.81508851,0.015514135
,,,,
22,100,2200,29.81508851,0.02213335
,,,,
23,100,2300,29.81508851,0
,,,,
24,100,2400,29.81508851,0.015623808
,,,,
25,100,2500,29.81508851,0.015623569
,,,,
26,100,2600,29.81508851,0
,,,,
27,100,2700,29.81508851,0.006506205
,,,,
28,100,2800,29.81508851,0.015582323
,,,,
29,100,2900,29.81508851,0.017346382
,,,,
30,100,3000,29.81508851,0.015627384
,,,,
31,100,3100,29.81508851,0.015642881
,,,,
32,100,3200,29.81508851,0.004504919
,,,,
33,100,3300,29.81508851,0
,,,,
34,100,3400,29.81508851,0.017668486
,,,,
35,100,3500,29.81508851,0.014003038
,,,,
36,100,3600,29.81508851,0.012984514
,,,,
37,100,3700,29.81508851,0.013991117
,,,,
38,100,3800,29.81508851,0.014008999
,,,,
39,100,3900,29.81508851,0.013982773
,,,,
40,100,4000,29.81508851,0.014018297
,,,,
41,100,4100,29.81508851,0.013984442
,,,,
42,100,4200,29.81508851,0.013985634
,,,,
43,100,4300,29.81508851,0.014991283
,,,,
44,100,4400,29.81508851,0.013985157
,,,,
45,100,4500,29.81508851,0.015004635
,,,,
46,100,4600,29.81508851,0.014005184
,,,,
47,100,4700,29.81508851,0.012990713
,,,,
48,100,4800,29.81508851,0.013991117
,,,,
49,100,4900,29.81508851,0.009100676
,,,,
50,100,5000,29.81508851,0.015647173
,,,,
51,100,5100,29.81508851,0
,,,,
52,100,5200,29.81508851,0.015641212
,,,,
53,100,5300,29.81508851,0
,,,,
54,100,5400,29.81508851,0.031258345
,,,,
55,100,5500,29.81508851,0.03123951
,,,,
56,100,5600,29.81508851,0.006506681
,,,,
57,100,5700,29.81508851,0.015626669
,,,,
58,100,5800,29.81508851,0.015620708
,,,,
59,100,5900,29.81508851,0.015608311
,,,,
60,100,6000,29.81508851,0.022141933
,,,,
61,100,6100,29.81508851,0.015622139
,,,,
62,100,6200,29.81508851,0.015624762
,,,,
63,100,6300,29.81508851,0.022176266
,,,,
64,100,6400,29.81508851,0.040216684
,,,,
65,100,6500,29.81508851,0.015630245
,,,,
66,100,6600,29.81508851,0.015625477
,,,,
67,100,6700,29.81508851,0.015622377
,,,,
68,100,6800,29.81508851,0.006526709
,,,,
69,100,6900,29.81508851,0.015572548
,,,,
70,100,7000,29.81508851,0
,,,,
71,100,7100,29.81508851,0.015009403
,,,,
72,100,7200,29.81508851,0.006093979
,,,,
73,100,7300,29.81508851,0.01560235
,,,,
74,100,7400,29.81508851,0
,,,,
75,100,7500,29.81508851,0.016592503
,,,,
76,100,7600,29.81508851,0.01564908
,,,,
77,100,7700,29.81508851,0.01551342
,,,,
78,100,7800,29.81508851,0
,,,,
79,100,7900,29.81508851,0.006505489
,,,,
80,100,8000,29.81508851,0.015608311
,,,,
81,100,8100,29.81508851,0.015607357
,,,,
82,100,8200,29.81508851,0.015623331
,,,,
83,100,8300,29.81508851,0.006505251
,,,,
84,100,8400,29.81508851,0.015583038
,,,,
85,100,8500,29.81508851,0.015621662
,,,,
86,100,8600,29.81508851,0.015607595
,,,,
87,100,8700,29.81508851,0.006526709
,,,,
88,100,8800,29.81508851,0
,,,,
89,100,8900,29.81508851,0.015643358
,,,,
90,100,9000,29.81508851,0
,,,,
91,100,9100,29.81508851,0.006505251
,,,,
92,100,9200,29.81508851,0.015649319
,,,,
93,100,9300,29.81508851,0.015582085
,,,,
94,100,9400,29.81508851,0.015622854
,,,,
95,100,9500,29.81508851,0.01559639
,,,,
96,100,9600,29.81508851,0
,,,,
97,100,9700,29.81508851,0.015606165
,,,,
98,100,9800,29.81508851,0.015621185
,,,,
99,100,9900,29.81508851,0.031195164
,,,,
100,100,10000,29.81508851,0.015628099
,,,,
101,100,10100,29.81508851,0.006005287
,,,,
102,100,10200,29.81508851,0.015510798
,,,,
103,100,10300,29.81508851,0.017238617
,,,,
104,100,10400,29.81508851,0.01553154
,,,,
105,100,10500,29.81508851,0.015606165
,,,,
106,100,10600,29.81508851,0.015531778
,,,,
107,100,10700,29.81508851,0.015606403
,,,,
108,100,10800,29.81508851,0.015957117
,,,,
109,100,10900,29.81508851,0.014988661
,,,,
110,100,11000,29.81508851,0.013988018
,,,,
111,100,11100,29.81508851,0.017989874
,,,,
112,100,11200,29.81508851,0
,,,,
113,100,11300,29.81508851,0.01562953
,,,,
114,100,11400,29.81508851,0.015514135
,,,,
115,100,11500,29.81508851,0
,,,,
116,100,11600,29.81508851,0.006505013
,,,,
117,100,11700,29.81508851,0
,,,,
118,100,11800,29.81508851,0.015602589
,,,,
119,100,11900,29.81508851,0.015605927
,,,,
120,100,12000,29.81508851,0.00602603
,,,,
121,100,12100,29.81508851,0.015526295
,,,,
122,100,12200,29.81508851,0.015621662
,,,,
123,100,12300,29.81508851,0.015529394
,,,,
124,100,12400,29.81508851,0.015625477
,,,,
125,100,12500,29.81508851,0
,,,,
126,100,12600,29.81508851,0.015604258
,,,,
127,100,12700,29.81508851,0.015623569
,,,,
128,100,12800,29.81508851,0.006516457
,,,,
129,100,12900,29.81508851,0.015567303
,,,,
130,100,13000,29.81508851,0.01564312
,,,,
131,100,13100,29.81508851,0.015623808
,,,,
132,100,13200,29.81508851,0.006527901
,,,,
133,100,13300,29.81508851,0.015569925
,,,,
134,100,13400,29.81508851,0.015644073
,,,,
135,100,13500,29.81508851,0
,,,,
136,100,13600,29.81508851,0.015624046
,,,,
137,100,13700,29.81508851,0.01558423
,,,,
138,100,13800,29.81508851,0.015644312
