1,1500,1500,30.0,0.04988288879394531
2,1500,3000,30.0,0.024671554565429688
3,1500,4500,30.0,0.01764535903930664
4,1500,6000,30.0,0.03124403953552246
5,1500,7500,30.0,0.015608549118041992
6,1500,9000,30.0,0.006506919860839844
7,1500,10500,30.0,0.015619516372680664
8,1500,12000,30.0,0.015626192092895508
9,1500,13500,30.0,0.022129297256469727
10,1500,15000,30.0,0.015583276748657227
11,1500,16500,30.0,0.01560354232788086
12,1500,18000,30.0,0.015606880187988281
13,1500,19500,30.0,0.015590667724609375
14,1500,21000,30.0,0.015590429306030273
15,1493,22395,30.0,0.015589714050292969
16,1478,23648,30.0,0.015590429306030273
17,1487,25279,30.0,0.015604972839355469
18,1490,26820,30.0,0.015530109405517578
19,1500,28500,30.0,0.006004810333251953
20,1492,29840,30.0,0.015534400939941406
21,1492,31332,30.0,0.015514612197875977
22,1497,32934,30.0,0.015529155731201172
23,1500,34500,30.0,0.015535593032836914
24,1500,36000,30.0,0.015601396560668945
25,1500,37500,30.0,0.015643835067749023
26,1500,39000,30.0,0.006525993347167969
27,1500,40500,30.0,0.015606403350830078
28,1500,42000,30.0,0.015602588653564453
29,1500,43500,30.0,0.015622854232788086
30,1500,45000,30.0,0.015591144561767578
31,1500,46500,30.0,0.015588045120239258
32,1500,48000,30.0,0.022096872329711914
33,1500,49500,30.0,0.015590190887451172
34,1500,51000,30.0,0.015589475631713867
35,1500,52500,30.0,0.02211451530456543
36,1500,54000,30.0,0.015582561492919922
37,1500,55500,30.0,0.015606880187988281
38,1500,57000,30.0,0.022053241729736328
39,1500,58500,30.0,0.015604972839355469
40,1500,60000,30.0,0.015592336654663086
41,1500,61500,30.0,0.02209329605102539
42,1500,63000,30.0,0.03124856948852539
43,1500,64500,30.0,0.06002545356750488
44,1500,66000,30.0,0.04024338722229004
45,1500,67500,30.0,0.04826641082763672
46,1500,69000,30.0,0.030152320861816406
47,1500,70500,30.0,0.04022359848022461
48,1500,72000,30.0,0.038223981857299805
49,1500,73500,30.0,0.03821611404418945
50,1500,75000,30.0,0.03125476837158203
51,1500,76500,30.0,0.031247377395629883
52,1500,78000,30.0,0.015607595443725586
53,1500,79500,30.0,0.015627622604370117
54,1500,81000,30.0,0.015590667724609375
55,1493,82115,30.0,0.015588998794555664
56,1497,83832,30.0,0.015572547912597656
57,1486,84702,30.0,0.015569210052490234
58,1493,86594,30.0,0.015602827072143555
59,1490,87910,30.0,0.015604734420776367
60,1496,89760,30.0,0.015536069869995117
61,1500,91500,30.0,0.015531063079833984
62,1500,93000,30.0,0.015535831451416016
63,1500,94500,30.0,0.015530824661254883
64,1500,96000,30.0,0.015490531921386719
65,1500,97500,30.0,0.015530109405517578
66,1500,99000,30.0,0.015531539916992188
67,1500,100500,30.0,0.015528202056884766
68,1500,102000,30.0,0.015590906143188477
69,1500,103500,30.0,0.015588760375976562
70,1500,105000,30.0,0.015622854232788086
71,1500,106500,30.0,0.0065267086029052734
72,1500,108000,30.0,0.015604496002197266
73,1500,109500,30.0,0.015602350234985352
74,1500,111000,30.0,0.01558375358581543
75,1500,112500,30.0,0.015608787536621094
76,1500,114000,30.0,0.015533208847045898
77,1500,115500,30.0,0.015531778335571289
78,1500,117000,30.0,0.015582799911499023
79,1500,118500,30.0,0.015603303909301758
80,1500,120000,30.0,0.022059202194213867
81,1500,121500,30.0,0.01563429832458496
82,1500,123000,30.0,0.0156400203704834
83,1500,124500,30.0,0.015605926513671875
84,1500,126000,30.0,0.006525993347167969
85,1500,127500,30.0,0.01560521125793457
86,1500,129000,30.0,0.015535593032836914
87,1500,130500,30.0,0.006025552749633789
88,1500,132000,30.0,0.01553487777709961
89,1500,133500,30.0,0.015535354614257812
90,1500,135000,30.0,0.0060253143310546875
91,1500,136500,30.0,0.015529870986938477
92,1500,138000,30.0,0.015624046325683594
93,1500,139500,30.0,0.015606880187988281
94,1500,141000,30.0,0.015608549118041992
95,1500,142500,30.0,0.015604257583618164
96,1500,144000,30.0,0.015623807907104492
97,1500,145500,30.0,0.0065250396728515625
98,1500,147000,30.0,0.015569686889648438
99,1500,148500,30.0,0.015583515167236328
100,1500,150000,30.0,0.015607357025146484
101,1500,151500,30.0,0.015529155731201172
102,1500,153000,30.0,0.015504837036132812
103,1500,154500,30.0,0.015534639358520508
104,1500,156000,30.0,0.04677915573120117
105,1500,157500,30.0,0.015622854232788086
106,1500,159000,30.0,0.0065267086029052734
107,1500,160500,30.0,0.015603780746459961
108,1500,162000,30.0,0.015527009963989258
109,1500,163500,30.0,0.015534162521362305
110,1500,165000,30.0,0.015530586242675781
111,1500,166500,30.0,0.015534162521362305
112,1500,168000,30.0,0.015535116195678711
113,1500,169500,30.0,0.015532732009887695
114,1500,171000,30.0,0.015527963638305664
115,1500,172500,30.0,0.015623092651367188
116,1500,174000,30.0,0.0060312747955322266
117,1500,175500,30.0,0.015606880187988281
118,1500,177000,30.0,0.015605926513671875
119,1468,174692,30.0,0.022092342376708984
120,623,74760,30.0,0.015652179718017578
121,270,32670,30.0,0.0
122,1470,179340,30.0,0.015604734420776367
123,1500,184500,30.0,0.015599727630615234
124,1500,186000,30.0,0.015592575073242188
125,1500,187500,30.0,0.01562190055847168
126,1500,189000,30.0,0.015568733215332031
127,1500,190500,30.0,0.006532192230224609
128,1500,192000,30.0,0.015575408935546875
129,1500,193500,30.0,0.015621185302734375
130,1500,195000,30.0,0.015590667724609375
131,1500,196500,30.0,0.037804365158081055
132,1500,198000,30.0,0.015639305114746094
133,1500,199500,30.0,0.015568971633911133
